purchase_id,ingredient_id,branch_id,quantity,unit_cost_real,supplier_name,purchased_at
2361,3,2,54.87,44.71,Lácteos del Valle,2025-12-01 08:00:00
2362,4,2,4352.32,0.37,Distribuidora Sabores MX,2025-12-01 08:00:00
2363,5,2,4144.13,0.38,Distribuidora Sabores MX,2025-12-01 08:00:00
2364,6,2,13.79,181.61,Distribuidora Sabores MX,2025-12-01 08:00:00
2365,7,2,257.21,6.37,Insumos Generales Toluca,2025-12-01 08:00:00
2366,8,2,451.45,4.75,Panificadora San José,2025-12-01 08:00:00
2367,9,2,23.21,159.99,Carnes Selectas,2025-12-01 08:00:00
2368,10,2,20.49,182.6,Lácteos del Valle,2025-12-01 08:00:00
2369,11,2,299.64,12.65,Panificadora San José,2025-12-01 08:00:00
2370,12,2,15.1,137.52,Lácteos del Valle,2025-12-01 08:00:00
2371,13,2,466.9,1.88,Insumos Generales Toluca,2025-12-01 08:00:00
2372,14,2,29.38,59.56,Insumos Generales Toluca,2025-12-01 08:00:00
2373,15,2,3066.14,1.33,Empaques y Desechables MX,2025-12-01 08:00:00
2374,16,2,3072.76,1.52,Empaques y Desechables MX,2025-12-01 08:00:00
2375,17,2,3701.23,0.8,Empaques y Desechables MX,2025-12-01 08:00:00
2376,18,2,30.0,24.53,Insumos Generales Toluca,2025-12-01 08:00:00
2377,1,1,33.11,232.3,Café Origen SA,2025-12-08 08:00:00
2378,2,1,384.62,26.81,Lácteos del Valle,2025-12-08 08:00:00
2379,3,1,54.77,49.79,Lácteos del Valle,2025-12-08 08:00:00
2380,4,1,3378.11,0.39,Distribuidora Sabores MX,2025-12-08 08:00:00
2381,5,1,3676.17,0.4,Distribuidora Sabores MX,2025-12-08 08:00:00
2382,6,1,13.49,206.34,Distribuidora Sabores MX,2025-12-08 08:00:00
2383,7,1,249.71,6.45,Insumos Generales Toluca,2025-12-08 08:00:00
2384,8,1,472.12,4.92,Panificadora San José,2025-12-08 08:00:00
2385,9,1,23.79,154.95,Carnes Selectas,2025-12-08 08:00:00
2386,10,1,24.31,176.36,Lácteos del Valle,2025-12-08 08:00:00
2387,11,1,365.24,12.96,Panificadora San José,2025-12-08 08:00:00
2388,12,1,12.33,141.13,Lácteos del Valle,2025-12-08 08:00:00
2389,13,1,368.7,2.04,Insumos Generales Toluca,2025-12-08 08:00:00
2390,14,1,46.27,61.25,Insumos Generales Toluca,2025-12-08 08:00:00
2391,15,1,3325.39,1.35,Empaques y Desechables MX,2025-12-08 08:00:00
2392,16,1,3368.8,1.58,Empaques y Desechables MX,2025-12-08 08:00:00
2393,17,1,2681.39,0.81,Empaques y Desechables MX,2025-12-08 08:00:00
2394,18,1,41.85,23.87,Insumos Generales Toluca,2025-12-08 08:00:00
2395,1,2,19.1,244.62,Café Origen SA,2025-12-08 08:00:00
2396,2,2,269.37,26.43,Lácteos del Valle,2025-12-08 08:00:00
2397,3,2,60.83,46.42,Lácteos del Valle,2025-12-08 08:00:00
2398,4,2,4682.5,0.37,Distribuidora Sabores MX,2025-12-08 08:00:00
2399,5,2,4709.98,0.41,Distribuidora Sabores MX,2025-12-08 08:00:00
2400,6,2,14.13,203.59,Distribuidora Sabores MX,2025-12-08 08:00:00
2401,7,2,210.9,6.31,Insumos Generales Toluca,2025-12-08 08:00:00
2402,8,2,429.11,4.75,Panificadora San José,2025-12-08 08:00:00
2403,9,2,25.36,149.77,Carnes Selectas,2025-12-08 08:00:00
2404,10,2,16.96,169.84,Lácteos del Valle,2025-12-08 08:00:00
2405,11,2,268.68,13.13,Panificadora San José,2025-12-08 08:00:00
2406,12,2,16.55,135.71,Lácteos del Valle,2025-12-08 08:00:00
2407,13,2,575.73,1.96,Insumos Generales Toluca,2025-12-08 08:00:00
2408,14,2,51.5,59.49,Insumos Generales Toluca,2025-12-08 08:00:00
2409,15,2,4207.34,1.34,Empaques y Desechables MX,2025-12-08 08:00:00
2410,16,2,3177.73,1.59,Empaques y Desechables MX,2025-12-08 08:00:00
2411,17,2,2980.33,0.86,Empaques y Desechables MX,2025-12-08 08:00:00
2412,18,2,39.59,24.08,Insumos Generales Toluca,2025-12-08 08:00:00
2413,1,1,21.02,238.39,Café Origen SA,2025-12-15 08:00:00
2414,2,1,268.84,25.08,Lácteos del Valle,2025-12-15 08:00:00
2415,3,1,70.5,51.3,Lácteos del Valle,2025-12-15 08:00:00
2416,4,1,4508.9,0.38,Distribuidora Sabores MX,2025-12-15 08:00:00
2417,5,1,3268.34,0.4,Distribuidora Sabores MX,2025-12-15 08:00:00
2418,6,1,18.04,210.7,Distribuidora Sabores MX,2025-12-15 08:00:00
2419,7,1,214.3,6.57,Insumos Generales Toluca,2025-12-15 08:00:00
2420,8,1,358.12,5.19,Panificadora San José,2025-12-15 08:00:00
2421,9,1,20.87,141.96,Carnes Selectas,2025-12-15 08:00:00
2422,10,1,20.35,156.98,Lácteos del Valle,2025-12-15 08:00:00
2423,11,1,314.06,12.78,Panificadora San José,2025-12-15 08:00:00
2424,12,1,11.41,137.81,Lácteos del Valle,2025-12-15 08:00:00
2425,13,1,475.11,1.97,Insumos Generales Toluca,2025-12-15 08:00:00
2426,14,1,39.6,61.41,Insumos Generales Toluca,2025-12-15 08:00:00
2427,15,1,3440.72,1.34,Empaques y Desechables MX,2025-12-15 08:00:00
2428,16,1,3333.71,1.63,Empaques y Desechables MX,2025-12-15 08:00:00
2429,17,1,3204.3,0.91,Empaques y Desechables MX,2025-12-15 08:00:00
2430,18,1,42.61,22.66,Insumos Generales Toluca,2025-12-15 08:00:00
2431,1,2,23.8,247.51,Café Origen SA,2025-12-15 08:00:00
2432,2,2,370.95,26.1,Lácteos del Valle,2025-12-15 08:00:00
2433,3,2,74.54,49.7,Lácteos del Valle,2025-12-15 08:00:00
2434,4,2,4754.4,0.4,Distribuidora Sabores MX,2025-12-15 08:00:00
2435,5,2,4698.82,0.38,Distribuidora Sabores MX,2025-12-15 08:00:00
2436,6,2,14.73,206.42,Distribuidora Sabores MX,2025-12-15 08:00:00
2437,7,2,216.85,6.4,Insumos Generales Toluca,2025-12-15 08:00:00
2438,8,2,356.96,4.8,Panificadora San José,2025-12-15 08:00:00
2439,9,2,34.21,167.06,Carnes Selectas,2025-12-15 08:00:00
2440,10,2,18.09,163.33,Lácteos del Valle,2025-12-15 08:00:00
2441,11,2,266.79,13.46,Panificadora San José,2025-12-15 08:00:00
2442,12,2,17.29,137.35,Lácteos del Valle,2025-12-15 08:00:00
2443,13,2,478.0,1.93,Insumos Generales Toluca,2025-12-15 08:00:00
2444,14,2,36.84,61.69,Insumos Generales Toluca,2025-12-15 08:00:00
2445,15,2,2983.28,1.23,Empaques y Desechables MX,2025-12-15 08:00:00
2446,16,2,2996.34,1.61,Empaques y Desechables MX,2025-12-15 08:00:00
2447,17,2,3146.14,0.87,Empaques y Desechables MX,2025-12-15 08:00:00
2448,18,2,28.26,22.54,Insumos Generales Toluca,2025-12-15 08:00:00
2449,1,1,22.56,234.05,Café Origen SA,2025-12-22 08:00:00
2450,2,1,214.97,24.4,Lácteos del Valle,2025-12-22 08:00:00
2451,3,1,58.31,49.63,Lácteos del Valle,2025-12-22 08:00:00
2452,4,1,4150.6,0.39,Distribuidora Sabores MX,2025-12-22 08:00:00
2453,5,1,3708.47,0.33,Distribuidora Sabores MX,2025-12-22 08:00:00
2454,6,1,17.45,199.01,Distribuidora Sabores MX,2025-12-22 08:00:00
2455,7,1,241.47,6.82,Insumos Generales Toluca,2025-12-22 08:00:00
2456,8,1,544.09,4.78,Panificadora San José,2025-12-22 08:00:00
2457,9,1,18.65,156.84,Carnes Selectas,2025-12-22 08:00:00
2458,10,1,23.26,184.26,Lácteos del Valle,2025-12-22 08:00:00
2459,11,1,288.13,13.04,Panificadora San José,2025-12-22 08:00:00
2460,12,1,17.96,131.86,Lácteos del Valle,2025-12-22 08:00:00
2461,13,1,564.97,1.83,Insumos Generales Toluca,2025-12-22 08:00:00
2462,14,1,34.17,58.2,Insumos Generales Toluca,2025-12-22 08:00:00
2463,15,1,2835.44,1.35,Empaques y Desechables MX,2025-12-22 08:00:00
2464,16,1,2575.65,1.66,Empaques y Desechables MX,2025-12-22 08:00:00
2465,17,1,3208.03,0.83,Empaques y Desechables MX,2025-12-22 08:00:00
2466,18,1,27.99,24.44,Insumos Generales Toluca,2025-12-22 08:00:00
2467,1,2,22.94,237.84,Café Origen SA,2025-12-22 08:00:00
2468,2,2,249.92,25.77,Lácteos del Valle,2025-12-22 08:00:00
2469,3,2,58.8,48.46,Lácteos del Valle,2025-12-22 08:00:00
2470,4,2,4439.33,0.39,Distribuidora Sabores MX,2025-12-22 08:00:00
2471,5,2,3447.0,0.37,Distribuidora Sabores MX,2025-12-22 08:00:00
2472,6,2,11.53,200.58,Distribuidora Sabores MX,2025-12-22 08:00:00
2473,7,2,167.34,6.55,Insumos Generales Toluca,2025-12-22 08:00:00
2474,8,2,260.31,4.76,Panificadora San José,2025-12-22 08:00:00
2475,9,2,25.7,150.96,Carnes Selectas,2025-12-22 08:00:00
2476,10,2,14.18,182.76,Lácteos del Valle,2025-12-22 08:00:00
2477,11,2,297.2,13.85,Panificadora San José,2025-12-22 08:00:00
2478,12,2,17.05,150.41,Lácteos del Valle,2025-12-22 08:00:00
2479,13,2,400.95,1.97,Insumos Generales Toluca,2025-12-22 08:00:00
2480,14,2,51.77,58.98,Insumos Generales Toluca,2025-12-22 08:00:00
2481,15,2,3438.27,1.37,Empaques y Desechables MX,2025-12-22 08:00:00
2482,16,2,3633.17,1.5,Empaques y Desechables MX,2025-12-22 08:00:00
2483,17,2,3629.01,0.88,Empaques y Desechables MX,2025-12-22 08:00:00
2484,18,2,31.22,25.61,Insumos Generales Toluca,2025-12-22 08:00:00
2485,1,1,18.37,245.97,Café Origen SA,2025-12-29 08:00:00
2486,2,1,382.54,26.02,Lácteos del Valle,2025-12-29 08:00:00
2487,3,1,64.76,50.27,Lácteos del Valle,2025-12-29 08:00:00
2488,4,1,3169.3,0.37,Distribuidora Sabores MX,2025-12-29 08:00:00
2489,5,1,4318.49,0.38,Distribuidora Sabores MX,2025-12-29 08:00:00
2490,6,1,14.52,204.23,Distribuidora Sabores MX,2025-12-29 08:00:00
2491,7,1,206.86,6.28,Insumos Generales Toluca,2025-12-29 08:00:00
2492,8,1,488.6,5.09,Panificadora San José,2025-12-29 08:00:00
2493,9,1,29.84,157.65,Carnes Selectas,2025-12-29 08:00:00
2494,10,1,17.6,175.15,Lácteos del Valle,2025-12-29 08:00:00
2495,11,1,314.31,12.71,Panificadora San José,2025-12-29 08:00:00
2496,12,1,14.78,146.91,Lácteos del Valle,2025-12-29 08:00:00
2497,13,1,534.38,1.96,Insumos Generales Toluca,2025-12-29 08:00:00
2498,14,1,36.17,59.21,Insumos Generales Toluca,2025-12-29 08:00:00
2499,15,1,3320.33,1.37,Empaques y Desechables MX,2025-12-29 08:00:00
2500,16,1,3532.46,1.5,Empaques y Desechables MX,2025-12-29 08:00:00
2501,17,1,2940.84,0.92,Empaques y Desechables MX,2025-12-29 08:00:00
2502,18,1,47.54,24.77,Insumos Generales Toluca,2025-12-29 08:00:00
2503,1,2,20.87,230.73,Café Origen SA,2025-12-29 08:00:00
2504,2,2,311.72,25.32,Lácteos del Valle,2025-12-29 08:00:00
2505,3,2,55.35,51.14,Lácteos del Valle,2025-12-29 08:00:00
2506,4,2,4054.55,0.38,Distribuidora Sabores MX,2025-12-29 08:00:00
2507,5,2,4018.01,0.41,Distribuidora Sabores MX,2025-12-29 08:00:00
2508,6,2,15.18,201.92,Distribuidora Sabores MX,2025-12-29 08:00:00
2509,7,2,251.06,6.32,Insumos Generales Toluca,2025-12-29 08:00:00
2510,8,2,448.29,4.83,Panificadora San José,2025-12-29 08:00:00
2511,9,2,26.52,153.93,Carnes Selectas,2025-12-29 08:00:00
2512,10,2,19.41,174.78,Lácteos del Valle,2025-12-29 08:00:00
2513,11,2,251.4,12.71,Panificadora San José,2025-12-29 08:00:00
2514,12,2,14.64,145.7,Lácteos del Valle,2025-12-29 08:00:00
2515,13,2,484.58,1.88,Insumos Generales Toluca,2025-12-29 08:00:00
2516,14,2,46.03,57.61,Insumos Generales Toluca,2025-12-29 08:00:00
2517,15,2,2324.89,1.36,Empaques y Desechables MX,2025-12-29 08:00:00
2518,16,2,2729.91,1.72,Empaques y Desechables MX,2025-12-29 08:00:00
2519,17,2,3278.34,0.88,Empaques y Desechables MX,2025-12-29 08:00:00
2520,18,2,43.62,24.45,Insumos Generales Toluca,2025-12-29 08:00:00
2521,1,1,22.63,242.75,Café Origen SA,2026-01-05 08:00:00
2522,2,1,275.62,25.68,Lácteos del Valle,2026-01-05 08:00:00
2523,3,1,67.64,49.53,Lácteos del Valle,2026-01-05 08:00:00
2524,4,1,4815.7,0.38,Distribuidora Sabores MX,2026-01-05 08:00:00
2525,5,1,4647.13,0.39,Distribuidora Sabores MX,2026-01-05 08:00:00
2526,6,1,12.63,208.29,Distribuidora Sabores MX,2026-01-05 08:00:00
2527,7,1,165.67,6.62,Insumos Generales Toluca,2026-01-05 08:00:00
2528,8,1,382.43,4.7,Panificadora San José,2026-01-05 08:00:00
2529,9,1,21.27,144.45,Carnes Selectas,2026-01-05 08:00:00
2530,10,1,20.72,177.44,Lácteos del Valle,2026-01-05 08:00:00
2531,11,1,290.56,13.36,Panificadora San José,2026-01-05 08:00:00
2532,12,1,14.36,135.76,Lácteos del Valle,2026-01-05 08:00:00
2533,13,1,521.92,1.97,Insumos Generales Toluca,2026-01-05 08:00:00
2534,14,1,43.33,60.88,Insumos Generales Toluca,2026-01-05 08:00:00
2535,15,1,2849.48,1.34,Empaques y Desechables MX,2026-01-05 08:00:00
2536,16,1,3261.44,1.6,Empaques y Desechables MX,2026-01-05 08:00:00
2537,17,1,3505.67,0.86,Empaques y Desechables MX,2026-01-05 08:00:00
2538,18,1,37.44,24.96,Insumos Generales Toluca,2026-01-05 08:00:00
2539,1,2,37.48,226.4,Café Origen SA,2026-01-05 08:00:00
2540,2,2,307.17,27.1,Lácteos del Valle,2026-01-05 08:00:00
2541,3,2,59.31,50.13,Lácteos del Valle,2026-01-05 08:00:00
2542,4,2,4346.58,0.38,Distribuidora Sabores MX,2026-01-05 08:00:00
2543,5,2,3840.01,0.39,Distribuidora Sabores MX,2026-01-05 08:00:00
2544,6,2,14.78,189.01,Distribuidora Sabores MX,2026-01-05 08:00:00
2545,7,2,155.02,6.41,Insumos Generales Toluca,2026-01-05 08:00:00
2546,8,2,367.45,4.67,Panificadora San José,2026-01-05 08:00:00
2547,9,2,29.06,153.95,Carnes Selectas,2026-01-05 08:00:00
2548,10,2,20.95,174.44,Lácteos del Valle,2026-01-05 08:00:00
2549,11,2,365.92,13.19,Panificadora San José,2026-01-05 08:00:00
2550,12,2,18.05,136.65,Lácteos del Valle,2026-01-05 08:00:00
2551,13,2,421.35,1.99,Insumos Generales Toluca,2026-01-05 08:00:00
2552,14,2,36.01,59.4,Insumos Generales Toluca,2026-01-05 08:00:00
2553,15,2,2887.0,1.28,Empaques y Desechables MX,2026-01-05 08:00:00
2554,16,2,2364.57,1.73,Empaques y Desechables MX,2026-01-05 08:00:00
2555,17,2,3398.08,0.8,Empaques y Desechables MX,2026-01-05 08:00:00
2556,18,2,39.08,23.29,Insumos Generales Toluca,2026-01-05 08:00:00
2557,1,1,30.53,231.17,Café Origen SA,2026-01-12 08:00:00
2558,2,1,187.13,25.17,Lácteos del Valle,2026-01-12 08:00:00
2559,3,1,67.95,47.52,Lácteos del Valle,2026-01-12 08:00:00
2560,4,1,4024.94,0.37,Distribuidora Sabores MX,2026-01-12 08:00:00
2561,5,1,4345.67,0.4,Distribuidora Sabores MX,2026-01-12 08:00:00
2562,6,1,12.98,201.54,Distribuidora Sabores MX,2026-01-12 08:00:00
2563,7,1,240.39,6.53,Insumos Generales Toluca,2026-01-12 08:00:00
2564,8,1,319.68,4.98,Panificadora San José,2026-01-12 08:00:00
2565,9,1,24.47,156.17,Carnes Selectas,2026-01-12 08:00:00
2566,10,1,18.2,170.14,Lácteos del Valle,2026-01-12 08:00:00
2567,11,1,260.71,12.61,Panificadora San José,2026-01-12 08:00:00
2568,12,1,14.46,142.96,Lácteos del Valle,2026-01-12 08:00:00
2569,13,1,583.4,2.03,Insumos Generales Toluca,2026-01-12 08:00:00
2570,14,1,40.74,58.09,Insumos Generales Toluca,2026-01-12 08:00:00
2571,15,1,2058.13,1.34,Empaques y Desechables MX,2026-01-12 08:00:00
2572,16,1,3589.15,1.64,Empaques y Desechables MX,2026-01-12 08:00:00
2573,17,1,2412.18,0.92,Empaques y Desechables MX,2026-01-12 08:00:00
2574,18,1,47.63,25.89,Insumos Generales Toluca,2026-01-12 08:00:00
2575,1,2,23.38,251.64,Café Origen SA,2026-01-12 08:00:00
2576,2,2,310.79,25.17,Lácteos del Valle,2026-01-12 08:00:00
2577,3,2,65.67,47.71,Lácteos del Valle,2026-01-12 08:00:00
2578,4,2,3216.4,0.38,Distribuidora Sabores MX,2026-01-12 08:00:00
2579,5,2,3027.01,0.4,Distribuidora Sabores MX,2026-01-12 08:00:00
2580,6,2,18.37,197.64,Distribuidora Sabores MX,2026-01-12 08:00:00
2581,7,2,215.34,6.46,Insumos Generales Toluca,2026-01-12 08:00:00
2582,8,2,330.29,4.96,Panificadora San José,2026-01-12 08:00:00
2583,9,2,24.46,150.51,Carnes Selectas,2026-01-12 08:00:00
2584,10,2,15.59,181.02,Lácteos del Valle,2026-01-12 08:00:00
2585,11,2,230.76,12.6,Panificadora San José,2026-01-12 08:00:00
2586,12,2,11.97,131.53,Lácteos del Valle,2026-01-12 08:00:00
2587,13,2,485.15,1.88,Insumos Generales Toluca,2026-01-12 08:00:00
2588,14,2,40.22,59.28,Insumos Generales Toluca,2026-01-12 08:00:00
2589,15,2,3221.17,1.29,Empaques y Desechables MX,2026-01-12 08:00:00
2590,16,2,2822.72,1.6,Empaques y Desechables MX,2026-01-12 08:00:00
2591,17,2,2959.59,0.85,Empaques y Desechables MX,2026-01-12 08:00:00
2592,18,2,43.29,23.52,Insumos Generales Toluca,2026-01-12 08:00:00
2593,1,1,21.01,209.18,Café Origen SA,2026-01-19 08:00:00
2594,2,1,353.61,25.11,Lácteos del Valle,2026-01-19 08:00:00
2595,3,1,62.38,46.09,Lácteos del Valle,2026-01-19 08:00:00
2596,4,1,4001.05,0.39,Distribuidora Sabores MX,2026-01-19 08:00:00
2597,5,1,5128.65,0.38,Distribuidora Sabores MX,2026-01-19 08:00:00
2598,6,1,14.08,198.35,Distribuidora Sabores MX,2026-01-19 08:00:00
2599,7,1,225.23,6.8,Insumos Generales Toluca,2026-01-19 08:00:00
2600,8,1,338.55,4.59,Panificadora San José,2026-01-19 08:00:00
2601,9,1,23.24,154.25,Carnes Selectas,2026-01-19 08:00:00
2602,10,1,19.05,168.47,Lácteos del Valle,2026-01-19 08:00:00
2603,11,1,275.18,13.38,Panificadora San José,2026-01-19 08:00:00
2604,12,1,16.1,143.68,Lácteos del Valle,2026-01-19 08:00:00
2605,13,1,491.66,1.89,Insumos Generales Toluca,2026-01-19 08:00:00
2606,14,1,44.47,56.1,Insumos Generales Toluca,2026-01-19 08:00:00
2607,15,1,2480.1,1.24,Empaques y Desechables MX,2026-01-19 08:00:00
2608,16,1,3130.52,1.53,Empaques y Desechables MX,2026-01-19 08:00:00
2609,17,1,2501.03,0.85,Empaques y Desechables MX,2026-01-19 08:00:00
2610,18,1,37.06,23.44,Insumos Generales Toluca,2026-01-19 08:00:00
2611,1,2,24.87,242.06,Café Origen SA,2026-01-19 08:00:00
2612,2,2,380.0,26.33,Lácteos del Valle,2026-01-19 08:00:00
2613,3,2,52.89,51.43,Lácteos del Valle,2026-01-19 08:00:00
2614,4,2,3743.5,0.39,Distribuidora Sabores MX,2026-01-19 08:00:00
2615,5,2,3330.14,0.37,Distribuidora Sabores MX,2026-01-19 08:00:00
2616,6,2,14.8,208.14,Distribuidora Sabores MX,2026-01-19 08:00:00
2617,7,2,196.69,6.32,Insumos Generales Toluca,2026-01-19 08:00:00
2618,8,2,440.31,4.57,Panificadora San José,2026-01-19 08:00:00
2619,9,2,19.68,153.12,Carnes Selectas,2026-01-19 08:00:00
2620,10,2,20.48,173.5,Lácteos del Valle,2026-01-19 08:00:00
2621,11,2,228.83,13.24,Panificadora San José,2026-01-19 08:00:00
2622,12,2,13.24,145.19,Lácteos del Valle,2026-01-19 08:00:00
2623,13,2,435.42,2.02,Insumos Generales Toluca,2026-01-19 08:00:00
2624,14,2,46.21,56.67,Insumos Generales Toluca,2026-01-19 08:00:00
2625,15,2,3250.86,1.32,Empaques y Desechables MX,2026-01-19 08:00:00
2626,16,2,2325.08,1.64,Empaques y Desechables MX,2026-01-19 08:00:00
2627,17,2,3620.56,0.85,Empaques y Desechables MX,2026-01-19 08:00:00
2628,18,2,33.55,25.42,Insumos Generales Toluca,2026-01-19 08:00:00
2629,1,1,30.73,247.54,Café Origen SA,2026-01-26 08:00:00
2630,2,1,291.16,25.54,Lácteos del Valle,2026-01-26 08:00:00
2631,3,1,65.33,48.33,Lácteos del Valle,2026-01-26 08:00:00
2632,4,1,4144.01,0.39,Distribuidora Sabores MX,2026-01-26 08:00:00
2633,5,1,3198.94,0.39,Distribuidora Sabores MX,2026-01-26 08:00:00
2634,6,1,12.97,198.6,Distribuidora Sabores MX,2026-01-26 08:00:00
2635,7,1,251.08,6.38,Insumos Generales Toluca,2026-01-26 08:00:00
2636,8,1,471.37,4.73,Panificadora San José,2026-01-26 08:00:00
2637,9,1,22.62,151.65,Carnes Selectas,2026-01-26 08:00:00
2638,10,1,13.93,179.83,Lácteos del Valle,2026-01-26 08:00:00
2639,11,1,316.41,13.19,Panificadora San José,2026-01-26 08:00:00
2640,12,1,10.93,133.0,Lácteos del Valle,2026-01-26 08:00:00
2641,13,1,508.96,1.91,Insumos Generales Toluca,2026-01-26 08:00:00
2642,14,1,36.13,59.73,Insumos Generales Toluca,2026-01-26 08:00:00
2643,15,1,2864.52,1.25,Empaques y Desechables MX,2026-01-26 08:00:00
2644,16,1,2823.17,1.68,Empaques y Desechables MX,2026-01-26 08:00:00
2645,17,1,3062.89,0.9,Empaques y Desechables MX,2026-01-26 08:00:00
2646,18,1,40.69,23.64,Insumos Generales Toluca,2026-01-26 08:00:00
2647,1,2,28.93,244.99,Café Origen SA,2026-01-26 08:00:00
2648,2,2,393.9,25.35,Lácteos del Valle,2026-01-26 08:00:00
2649,3,2,63.23,46.58,Lácteos del Valle,2026-01-26 08:00:00
2650,4,2,4148.0,0.37,Distribuidora Sabores MX,2026-01-26 08:00:00
2651,5,2,4957.6,0.39,Distribuidora Sabores MX,2026-01-26 08:00:00
2652,6,2,11.96,182.45,Distribuidora Sabores MX,2026-01-26 08:00:00
2653,7,2,231.2,6.49,Insumos Generales Toluca,2026-01-26 08:00:00
2654,8,2,456.88,4.78,Panificadora San José,2026-01-26 08:00:00
2655,9,2,17.82,155.56,Carnes Selectas,2026-01-26 08:00:00
2656,10,2,19.49,169.97,Lácteos del Valle,2026-01-26 08:00:00
2657,11,2,335.17,13.35,Panificadora San José,2026-01-26 08:00:00
2658,12,2,17.41,150.82,Lácteos del Valle,2026-01-26 08:00:00
2659,13,2,598.61,1.85,Insumos Generales Toluca,2026-01-26 08:00:00
2660,14,2,40.3,60.16,Insumos Generales Toluca,2026-01-26 08:00:00
2661,15,2,3206.75,1.32,Empaques y Desechables MX,2026-01-26 08:00:00
2662,16,2,3138.42,1.54,Empaques y Desechables MX,2026-01-26 08:00:00
2663,17,2,3129.27,0.81,Empaques y Desechables MX,2026-01-26 08:00:00
2664,18,2,31.22,24.3,Insumos Generales Toluca,2026-01-26 08:00:00
2665,1,1,27.17,237.19,Café Origen SA,2026-02-02 08:00:00
2666,2,1,249.41,27.3,Lácteos del Valle,2026-02-02 08:00:00
2667,3,1,79.09,47.76,Lácteos del Valle,2026-02-02 08:00:00
2668,4,1,3581.1,0.36,Distribuidora Sabores MX,2026-02-02 08:00:00
2669,5,1,4766.35,0.38,Distribuidora Sabores MX,2026-02-02 08:00:00
2670,6,1,13.32,197.37,Distribuidora Sabores MX,2026-02-02 08:00:00
2671,7,1,188.47,6.78,Insumos Generales Toluca,2026-02-02 08:00:00
2672,8,1,369.89,4.96,Panificadora San José,2026-02-02 08:00:00
2673,9,1,30.1,152.54,Carnes Selectas,2026-02-02 08:00:00
2674,10,1,22.12,166.86,Lácteos del Valle,2026-02-02 08:00:00
2675,11,1,310.04,12.96,Panificadora San José,2026-02-02 08:00:00
2676,12,1,16.63,146.91,Lácteos del Valle,2026-02-02 08:00:00
2677,13,1,511.71,2.09,Insumos Generales Toluca,2026-02-02 08:00:00
2678,14,1,39.45,63.02,Insumos Generales Toluca,2026-02-02 08:00:00
2679,15,1,3065.01,1.32,Empaques y Desechables MX,2026-02-02 08:00:00
2680,16,1,3023.3,1.6,Empaques y Desechables MX,2026-02-02 08:00:00
2681,17,1,2912.35,0.9,Empaques y Desechables MX,2026-02-02 08:00:00
2682,18,1,36.44,24.39,Insumos Generales Toluca,2026-02-02 08:00:00
2683,1,2,22.85,245.38,Café Origen SA,2026-02-02 08:00:00
2684,2,2,314.52,24.8,Lácteos del Valle,2026-02-02 08:00:00
2685,3,2,67.35,50.1,Lácteos del Valle,2026-02-02 08:00:00
2686,4,2,4010.83,0.4,Distribuidora Sabores MX,2026-02-02 08:00:00
2687,5,2,3770.6,0.37,Distribuidora Sabores MX,2026-02-02 08:00:00
2688,6,2,17.61,188.12,Distribuidora Sabores MX,2026-02-02 08:00:00
2689,7,2,201.58,6.72,Insumos Generales Toluca,2026-02-02 08:00:00
2690,8,2,352.26,4.99,Panificadora San José,2026-02-02 08:00:00
2691,9,2,24.46,146.56,Carnes Selectas,2026-02-02 08:00:00
2692,10,2,19.82,172.05,Lácteos del Valle,2026-02-02 08:00:00
2693,11,2,284.6,13.18,Panificadora San José,2026-02-02 08:00:00
2694,12,2,20.77,143.26,Lácteos del Valle,2026-02-02 08:00:00
2695,13,2,558.28,1.83,Insumos Generales Toluca,2026-02-02 08:00:00
2696,14,2,39.08,56.83,Insumos Generales Toluca,2026-02-02 08:00:00
2697,15,2,3202.73,1.29,Empaques y Desechables MX,2026-02-02 08:00:00
2698,16,2,3338.2,1.59,Empaques y Desechables MX,2026-02-02 08:00:00
2699,17,2,2765.14,0.91,Empaques y Desechables MX,2026-02-02 08:00:00
2700,18,2,38.91,25.1,Insumos Generales Toluca,2026-02-02 08:00:00
2701,1,1,19.95,240.6,Café Origen SA,2026-02-09 08:00:00
2702,2,1,226.14,24.69,Lácteos del Valle,2026-02-09 08:00:00
